CONSULTA DE CENTROS Y SERVICIOS EDUCATIVOS;;;;;;;;;;;;
AREA TERRITORIAL;CODIGO CENTRO;TIPO DE CENTRO;CENTRO;DOMICILIO;MUNICIPIO;DISTRITO MUNICIPAL;COD. POSTAL;TELEFONO;FAX;TITULARIDAD
Madrid-Capital;28069285;CPR INF-PRI-SEC;COLEGIO GAUDEM;Calle De La Playa De Barlovento, 14 ;Madrid;Barajas;28042;913886477;913010182;Privado Concertado;
Madrid-Capital;28011775;CPR INF-PRI-SEC;COLEGIO INSTITUCION DEL DIVINO MAESTRO;Calle De San Vicente Ferrer, 82 ;Madrid;Centro;28015;915329123;915213197;Privado Concertado;
Madrid-Capital;28064202;CPR INF-PRI-SEC;COLEGIO INTERNACIONAL J.H. NEWMAN;Avenida De Guadalajara, 28-32 ;Madrid;San Blas-Canillejas;28032;917609184;913135739;Privado Concertado;
Madrid-Capital;28013048;CPR INF-PRI-SEC;COLEGIO LA MILAGROSA;Calle De Monseñor Oscar Romero, 54 ;Madrid;Carabanchel;28025;914623066;914623133;Privado Concertado;
Madrid-Capital;28013851;CPR INF-PRI-SEC;COLEGIO LA SALLE SAN RAFAEL;Calle De Fernando El Católico, 49 ;Madrid;Chamberí;28015;915447395;915432703;Privado Concertado;
Madrid-Capital;28016694;CPR INF-PRI-SEC;COLEGIO NUESTRA SEÑORA DE LORETO FESD;Calle Del Príncipe De Vergara, 42 ;Madrid;Salamanca;28001;915765008;915772838;Privado Concertado;
Madrid-Capital;28007309;CPR INF-PRI-SEC;COLEGIO NUEVO EQUIPO;Calle De López De Aranda, 5 ;Madrid;Ciudad Lineal;28027;917421611;917422016;Privado Concertado;
Madrid-Capital;28015033;CPR INF-PRI-SEC;COLEGIO SAN PEDRO APOSTOL;Calle De Babilonia, 19 ;Madrid;Barajas;28042;913055605;913056074;Privado Concertado;
Madrid-Capital;28014685;CPR INF-PRI-SEC;COLEGIO SENARA;Avenida De Moratalaz, 178 ;Madrid;Moratalaz;28030;913016070;913016075;Privado Concertado;
Madrid-Capital;28073173;CPR INF-PRI-SEC;COLEGIO STELLA MARIS LA GAVIA;Calle Peñaranda De Bracamonte C/v Entrepeñas, 9 ;Madrid;Villa de Vallecas;28051;913005070;913852359;Privado Concertado;
Madrid-Capital;28070846;CPR INF-PRI-SEC;COLEGIO TORREVILANO;Calle Del Embalse De Navacerrada, 9 ;Madrid;Villa de Vallecas;28051;914945959;913851811;Privado Concertado;
Madrid-Capital;28065747;CPR INF-PRI-SEC;COLEGIO VALDEFUENTES;Calle De Ana De Austria, 6 ;Madrid;Hortaleza;28050;902252292;911441495;Privado Concertado;
Madrid-Capital;28069273;CPR INF-PRI-SEC;COLEGIO VILLAMADRID;Calle Transversal Sexta, 17 ;Madrid;Villaverde;28021;917979272;917964834;Privado Concertado;
Madrid-Capital;28014958;CPR INF-PRI-SEC;COLEGIO VIRGEN DE MIRASIERRA;Calle De La Maso, 103 ;Madrid;Fuencarral-El Pardo;28034;917387300;917399195;Privado Concertado;
Madrid-Capital;28035275;CPR INF-PRI-SEC;COMUNIDAD INFANTIL DE VILLAVERDE;Calle De Villastar, 10 ;Madrid;Villaverde;28021;917950884;917100331;Privado Concertado;
Madrid-Capital;28011647;CPR INF-PRI-SEC;CORAZON DE MARIA;Calle De Zigia, 1 ;Madrid;Ciudad Lineal;28027;913671269;-;Privado Concertado;
Madrid-Capital;28011635;CPR INF-PRI-SEC;CORAZON INMACULADO;Calle De López De Hoyos, 59 ;Madrid;Chamartín;28002;915618049;915614089;Privado Concertado;
Madrid-Capital;28011659;CPR INF-PRI-SEC;CORPUS CHRISTI;Calle De Amara, 4 ;Madrid;Ciudad Lineal;28027;913679327;914086723;Privado Concertado;
Madrid-Capital;28007127;CPR INF-PRI-SEC;CRISTO REY;Avenida De San Luis, 29 ;Madrid;Hortaleza;28033;913021636;917668471;Privado Concertado;
Madrid-Capital;28007139;CPR INF-PRI-SEC;CRISTO REY;Calle De Santa Úrsula, 5 ;Madrid;Latina;28011;914636445;915260656;Privado Concertado;
Madrid-Capital;28011726;CPR INF-PRI-SEC;DECROLY;Calle De Guzmán El Bueno, 60 ;Madrid;Chamberí;28015;915492505;915492509;Privado Concertado;
Madrid-Capital;28011763;CPR INF-PRI-SEC;DIVINA PASTORA;Calle De Emilio Ortuño, 13 ;Madrid;Puente de Vallecas;28038;914331150;914331251;Privado Concertado;
Madrid-Capital;28015902;CPR INF-PRI-SEC;DIVINA PASTORA;Calle De Santa Engracia, 142 ;Madrid;Chamberí;28003;915341012;915538504;Privado Concertado;
Madrid-Capital;28005295;CPR INF-PRI-SEC;DIVINO CORAZON;Calle Del Divino Redentor, 55-57 ;Madrid;Tetuán;28029;913158107;913150210;Privado Concertado;
Madrid-Capital;28010540;CPR INF-PRI-SEC;DIVINO MAESTRO;Paseo De Extremadura, 165 ;Madrid;Latina;28011;914649481;914640918;Privado Concertado;
Madrid-Capital;28069261;CPR INF-PRI-SEC;EDITH STEIN;Calle Simca, 20 ;Madrid;Usera;28041;913412879;911739441;Privado Concertado;
Madrid-Capital;28006779;CPR INF-PRI-SEC;EL AVE MARIA;Calle Del Doctor Salgado, 16 ;Madrid;Puente de Vallecas;28038;914306527;914379444;Privado Concertado;
Madrid-Capital;28011490;CPR INF-PRI-SEC;EL CARMELO TERESIANO;Calle De Nuñomoral, 1 ;Madrid;Latina;28044;917052427;917106655;Privado Concertado;
Madrid-Capital;28015847;CPR INF-PRI-SEC;EL CID;Calle De San Cipriano, 34 ;Madrid;Vicálvaro;28032;917760262;917760262;Privado Concertado;
Madrid-Capital;28049857;CPR INF-PRI-SEC;EL VALLE;Calle De Cordel De Pavones, 2 ;Madrid;Vicálvaro;28032;917511510;917511693;Privado Concertado;
Madrid-Capital;28065735;CPR INF-PRI-SEC;EL VALLE II;Calle De Ana De Austria, 60 ;Madrid;Hortaleza;28050;917188426;917188721;Privado Concertado;
Madrid-Capital;28067321;CPR INF-PRI-SEC;EL VALLE III;Calle De Cebreiro, 2 ;Madrid;Fuencarral-El Pardo;28050;914273503;914273055;Privado Concertado;
Madrid-Capital;28008958;CPR INF-PRI-SEC;ENRIQUETA AYMER;Calle De Mirabel, 38 ;Madrid;Latina;28044;917052100;915090212;Privado Concertado;
Madrid-Capital;28037971;CPR INF-PRI-SEC;ESPIRITU SANTO;Calle De San Emilio, 54 ;Madrid;Ciudad Lineal;28017;914055439;914043803;Privado Concertado;
Madrid-Capital;28011945;CPR INF-PRI-SEC;FRAY LUIS DE LEON;Calle De Evaristo San Miguel, 10 ;Madrid;Moncloa-Aravaca;28008;915472400;915595192;Privado Concertado;
Madrid-Capital;28037405;CPR INF-PRI-SEC;FUENTELARREYNA;Calle De Ramón Gómez De La Serna, 24 ;Madrid;Fuencarral-El Pardo;28035;913732328;913862655;Privado Concertado;
Madrid-Capital;28007395;CPR INF-PRI-SEC;FUNDACION CALDEIRO;Avenida De Los Toreros, 45 ;Madrid;Salamanca;28028;917255200;917257300;Privado Concertado;
Madrid-Capital;28014478;CPR INF-PRI-SEC;FUNDACION SANTAMARCA;Calle De Marcenado, 50 ;Madrid;Chamartín;28002;914158640;914159740;Privado Concertado;
Madrid-Capital;28011970;CPR INF-PRI-SEC;GAMO DIANA;Calle De Tembleque, 104 ;Madrid;Latina;28024;917176946;917181358;Privado Concertado;
Madrid-Capital;28067331;CPR INF-PRI-SEC;GSD  LAS SUERTES;Calle De Rafael De León, 10 ;Madrid;Villa de Vallecas;28051;913853505;913853404;Privado Concertado;
Madrid-Capital;28045566;CPR INF-PRI-SEC;GSD  VALLECAS;Avenida Del Parque De Palomeras Bajas, 14 ;Madrid;Puente de Vallecas;28018;917853412;917853822;Privado Concertado;
Madrid-Capital;28056886;CPR INF-PRI-SEC;GSD MORATALAZ;Calle De Luis De Hoyos Sáinz, 170 ;Madrid;Moratalaz;28030;917723811;917723121;Privado Concertado;
Madrid-Capital;28015987;CPR INF-PRI-SEC;INMACULADA CONCEPCION;Calle Del General Díaz Porlier, 25 ;Madrid;Salamanca;28001;914314420;915782732;Privado Concertado;
Madrid-Capital;28022475;CPR INF-PRI-SEC;INSTITUCION PROFESIONAL SALESIANA;Ronda De Don Bosco, 3 ;Madrid;Carabanchel;28044;915087640;915086152;Privado Concertado;
Madrid-Capital;28007607;CPR INF-PRI-SEC;JESUS MAESTRO;Calle De Juan Vigón, 8 ;Madrid;Chamberí;28003;915530807;915346613;Privado Concertado;
Madrid-Capital;28012354;CPR INF-PRI-SEC;JESUS MARIA;Calle De Juan Bravo, 13 ;Madrid;Salamanca;28006;914319520;915781696;Privado Concertado;
Madrid-Capital;28036474;CPR INF-PRI-SEC;JUAN DE VALDES;Avenida De Canillejas A Vicálvaro, 135 ;Madrid;San Blas-Canillejas;28022;913069750;913130262;Privado Concertado;
Madrid-Capital;28019270;CPR INF-PRI-SEC;LA INMACULADA;Avenida De La Virgen Del Carmen, 13 ;Madrid;Hortaleza;28033;917634509;917644191;Privado Concertado;
Madrid-Capital;28021902;CPR INF-PRI-SEC;LA INMACULADA;Calle De Navalperal, 9 ;Madrid;Moncloa-Aravaca;28035;914500608;914597867;Privado Concertado;
Madrid-Capital;28012196;CPR INF-PRI-SEC;LA INMACULADA-MARILLAC;Calle De García De Paredes, 37 ;Madrid;Chamberí;28010;914453534;915912834;Privado Concertado;
Madrid-Capital;28021999;CPR INF-PRI-SEC;LA NATIVIDAD;Calle De Torrox, 4 ;Madrid;Usera;28041;917924502;917924502;Privado Concertado;
Madrid-Capital;28042498;CPR INF-PRI-SEC;LA PRESENTACION DE NTRA.SRA.;Plaza De La Vicalvarada, 1 ;Madrid;Vicálvaro;28032;917764323;917764672;Privado Concertado;
Madrid-Capital;28062217;CPR INF-PRI-SEC;LA PURISIMA;Calle De Ricardo Ortiz, 29 ;Madrid;Ciudad Lineal;28017;917262805;913614212;Privado Concertado;
Madrid-Capital;28013863;CPR INF-PRI-SEC;LA SALLE;Calle Del General Romero Basart, 50 ;Madrid;Latina;28044;917050011;917058368;Privado Concertado;
Madrid-Capital;28008934;CPR INF-PRI-SEC;LA SALLE-SAGRADO CORAZON;Avenida Del Cardenal Herrera Oria, 242 ;Madrid;Fuencarral-El Pardo;28035;917385300;917307493;Privado Concertado;
Madrid-Capital;28046901;CPR INF-PRI-SEC;LAS ROSAS;Calle De Calabria C/v A Avda. De Niza, 24, 1 ;Madrid;San Blas-Canillejas;28022;913132334;917754987;Privado Concertado;
Madrid-Capital;28067409;CPR INF-PRI-SEC;LAS TABLAS VALVERDE;Paseo De La Tierra De Melide, S/n ;Madrid;Fuencarral-El Pardo;28050;914273506;914273061;Privado Concertado;
